order_id,order_ts,warehouse,vehicle_type,sku_category,route_distance_km,order_volume_units,delivery_cost,delivery_delay_min,on_time,order_date,month,week
ORD100756,2026-07-06 15:17:00,W1 - North,Bike,Electronics,2.92,4,7.42,-35.7,True,2026-07-06,2026-07,2026-07-06
ORD100757,2026-06-04 13:08:00,W1 - North,Truck,Electronics,15.1,7,33.12,-2.0,True,2026-06-04,2026-06,2026-06-01
ORD100758,2026-05-12 01:56:00,W3 - South,Van,Electronics,16.03,3,17.94,-8.2,True,2026-05-12,2026-05,2026-05-11
ORD100759,2026-07-05 13:27:00,W1 - North,Van,Apparel,6.61,2,8.08,-7.1,True,2026-07-05,2026-07,2026-06-29
ORD100760,2026-05-16 04:11:00,W3 - South,Van,Grocery,17.72,3,19.95,10.2,False,2026-05-16,2026-05,2026-05-11
ORD100761,2026-06-19 12:07:00,W1 - North,Bike,Home & Kitchen,13.72,5,14.71,-3.8,True,2026-06-19,2026-06,2026-06-15
ORD100762,2026-07-25 13:49:00,W1 - North,Truck,Home & Kitchen,15.55,2,26.87,12.3,False,2026-07-25,2026-07,2026-07-20
ORD100763,2026-07-24 15:16:00,W1 - North,Bike,Grocery,3.69,4,5.42,-41.6,True,2026-07-24,2026-07,2026-07-20
ORD100764,2026-06-02 09:54:00,W1 - North,Van,Grocery,11.81,5,13.96,-14.0,True,2026-06-02,2026-06,2026-06-01
ORD100765,2026-07-10 09:47:00,W3 - South,Bike,Grocery,8.39,8,13.33,-19.3,True,2026-07-10,2026-07,2026-07-06
ORD100766,2026-06-25 16:17:00,W2 - Central,Bike,Home & Kitchen,5.63,8,8.76,-7.6,True,2026-06-25,2026-06,2026-06-22
ORD100767,2026-06-13 17:58:00,W1 - North,Van,Grocery,3.84,5,10.59,-11.7,True,2026-06-13,2026-06,2026-06-08
ORD100768,2026-05-13 19:23:00,W2 - Central,Bike,Apparel,4.79,4,7.65,-14.7,True,2026-05-13,2026-05,2026-05-11
ORD100769,2026-06-03 08:00:00,W2 - Central,Van,Apparel,8.94,4,12.35,-18.6,True,2026-06-03,2026-06,2026-06-01
ORD100770,2026-06-28 10:10:00,W3 - South,Van,Apparel,27.25,5,28.17,29.4,False,2026-06-28,2026-06,2026-06-22
ORD100771,2026-07-28 07:56:00,W3 - South,Bike,Grocery,8.89,2,9.17,-17.3,True,2026-07-28,2026-07,2026-07-27
ORD100772,2026-05-01 12:39:00,W2 - Central,Van,Home & Kitchen,2.25,9,9.68,-28.7,True,2026-05-01,2026-05,2026-04-27
ORD100773,2026-07-04 03:03:00,W3 - South,Truck,Personal Care,29.9,7,53.44,29.7,False,2026-07-04,2026-07,2026-06-29
ORD100774,2026-07-16 10:19:00,W3 - South,Van,Electronics,5.35,6,12.25,-18.7,True,2026-07-16,2026-07,2026-07-13
ORD100775,2026-07-25 04:31:00,W2 - Central,Van,Apparel,0.99,4,7.66,-0.0,True,2026-07-25,2026-07,2026-07-20
ORD100776,2026-06-08 12:46:00,W2 - Central,Van,Electronics,3.08,5,10.52,-27.0,True,2026-06-08,2026-06,2026-06-08
ORD100777,2026-05-11 20:24:00,W1 - North,Van,Grocery,0.6,9,9.66,-19.5,True,2026-05-11,2026-05,2026-05-11
ORD100778,2026-05-25 23:38:00,W2 - Central,Van,Home & Kitchen,9.96,7,14.59,-12.2,True,2026-05-25,2026-05,2026-05-25
ORD100779,2026-07-16 10:42:00,W3 - South,Bike,Grocery,5.05,4,8.96,-35.6,True,2026-07-16,2026-07,2026-07-13
ORD100780,2026-07-19 01:21:00,W1 - North,Van,Home & Kitchen,2.35,5,9.48,-30.4,True,2026-07-19,2026-07,2026-07-13
ORD100781,2026-06-27 05:28:00,W3 - South,Van,Electronics,10.51,5,15.16,-0.6,True,2026-06-27,2026-06,2026-06-22
ORD100782,2026-05-12 02:30:00,W3 - South,Bike,Grocery,27.26,5,18.81,20.0,False,2026-05-12,2026-05,2026-05-11
ORD100783,2026-05-11 18:13:00,W1 - North,Van,Grocery,8.98,4,17.24,-17.6,True,2026-05-11,2026-05,2026-05-11
ORD100784,2026-06-13 23:37:00,W2 - Central,Bike,Home & Kitchen,1.5,2,3.46,-11.4,True,2026-06-13,2026-06,2026-06-08
ORD100785,2026-06-22 13:17:00,W3 - South,Van,Apparel,36.72,4,37.85,36.3,False,2026-06-22,2026-06,2026-06-22
ORD100786,2026-05-03 04:14:00,W3 - South,Van,Grocery,12.37,5,18.58,-1.5,True,2026-05-03,2026-05,2026-04-27
ORD100787,2026-07-01 00:30:00,W1 - North,Bike,Grocery,12.4,4,11.18,-11.0,True,2026-07-01,2026-07,2026-06-29
ORD100788,2026-06-19 23:25:00,W1 - North,Bike,Personal Care,1.6,2,5.2,-39.6,True,2026-06-19,2026-06,2026-06-15
ORD100789,2026-05-02 07:35:00,W2 - Central,Bike,Electronics,16.4,5,13.56,30.4,False,2026-05-02,2026-05,2026-04-27
ORD100790,2026-05-09 02:41:00,W1 - North,Van,Personal Care,4.78,3,9.37,-3.9,True,2026-05-09,2026-05,2026-05-04
ORD100791,2026-06-10 04:14:00,W1 - North,Van,Personal Care,1.46,3,7.89,-15.5,True,2026-06-10,2026-06,2026-06-08
ORD100792,2026-07-05 06:07:00,W1 - North,Bike,Apparel,7.63,5,9.77,-14.4,True,2026-07-05,2026-07,2026-06-29
ORD100793,2026-07-14 15:44:00,W1 - North,Bike,Grocery,12.39,7,18.16,-12.0,True,2026-07-14,2026-07,2026-07-13
ORD100794,2026-06-08 21:24:00,W2 - Central,Bike,Apparel,7.46,10,12.31,-8.6,True,2026-06-08,2026-06,2026-06-08
ORD100795,2026-05-27 06:36:00,W2 - Central,Bike,Apparel,7.37,4,11.41,-0.1,True,2026-05-27,2026-05,2026-05-25
ORD100796,2026-07-27 16:29:00,W2 - Central,Bike,Grocery,7.0,7,11.79,-8.1,True,2026-07-27,2026-07,2026-07-27
ORD100797,2026-06-11 01:33:00,W3 - South,Van,Electronics,10.7,4,15.16,-18.4,True,2026-06-11,2026-06,2026-06-08
ORD100798,2026-05-29 00:14:00,W1 - North,Bike,Electronics,1.59,9,11.85,-21.5,True,2026-05-29,2026-05,2026-05-25
ORD100799,2026-06-09 01:19:00,W1 - North,Van,Grocery,5.53,5,8.8,-27.1,True,2026-06-09,2026-06,2026-06-08
ORD100800,2026-05-02 22:09:00,W1 - North,Van,Personal Care,4.96,5,11.35,-26.8,True,2026-05-02,2026-05,2026-04-27
ORD100801,2026-05-28 13:57:00,W1 - North,Bike,Electronics,15.6,10,15.72,3.8,False,2026-05-28,2026-05,2026-05-25
ORD100802,2026-06-16 19:19:00,W1 - North,Van,Electronics,13.29,7,18.35,-8.8,True,2026-06-16,2026-06,2026-06-15
ORD100803,2026-07-22 00:31:00,W1 - North,Van,Electronics,4.46,7,10.77,-21.1,True,2026-07-22,2026-07,2026-07-20
ORD100804,2026-07-06 00:32:00,W1 - North,Truck,Electronics,11.1,8,23.83,-31.7,True,2026-07-06,2026-07,2026-07-06
ORD100805,2026-07-10 20:22:00,W1 - North,Bike,Personal Care,6.15,7,8.1,-25.7,True,2026-07-10,2026-07,2026-07-06
ORD100806,2026-06-19 02:27:00,W2 - Central,Van,Home & Kitchen,1.0,5,7.93,-21.5,True,2026-06-19,2026-06,2026-06-15
ORD100807,2026-05-10 03:43:00,W2 - Central,Truck,Grocery,0.5,5,7.17,-28.7,True,2026-05-10,2026-05,2026-05-04
ORD100808,2026-06-05 12:27:00,W3 - South,Van,Apparel,15.31,4,18.46,-18.1,True,2026-06-05,2026-06,2026-06-01
ORD100809,2026-07-29 14:33:00,W3 - South,Bike,Personal Care,3.95,7,10.68,-23.5,True,2026-07-29,2026-07,2026-07-27
ORD100810,2026-05-04 05:29:00,W2 - Central,Van,Home & Kitchen,1.97,4,8.25,-13.7,True,2026-05-04,2026-05,2026-05-04
ORD100811,2026-07-19 10:40:00,W1 - North,Van,Personal Care,3.65,4,8.6,-25.9,True,2026-07-19,2026-07,2026-07-13
ORD100812,2026-07-01 16:11:00,W2 - Central,Van,Grocery,7.77,4,17.08,-11.4,True,2026-07-01,2026-07,2026-06-29
ORD100813,2026-05-26 10:37:00,W1 - North,Van,Personal Care,13.42,1,17.03,-10.9,True,2026-05-26,2026-05,2026-05-25
ORD100814,2026-07-10 09:11:00,W2 - Central,Van,Home & Kitchen,9.92,5,18.6,-18.2,True,2026-07-10,2026-07,2026-07-06
ORD100815,2026-07-15 01:43:00,W1 - North,Van,Personal Care,1.17,4,6.27,-18.9,True,2026-07-15,2026-07,2026-07-13
ORD100816,2026-05-04 10:50:00,W2 - Central,Bike,Apparel,2.64,5,8.11,-19.6,True,2026-05-04,2026-05,2026-05-04
ORD100817,2026-05-10 19:15:00,W1 - North,Van,Grocery,3.05,2,5.44,-22.2,True,2026-05-10,2026-05,2026-05-04
ORD100818,2026-06-29 15:02:00,W2 - Central,Van,Home & Kitchen,7.77,4,12.01,-5.7,True,2026-06-29,2026-06,2026-06-29
ORD100819,2026-07-29 21:25:00,W3 - South,Truck,Home & Kitchen,5.35,2,12.01,-39.3,True,2026-07-29,2026-07,2026-07-27
ORD100820,2026-05-03 03:01:00,W2 - Central,Bike,Home & Kitchen,4.36,6,13.63,1.4,False,2026-05-03,2026-05,2026-04-27
ORD100821,2026-06-29 00:15:00,W2 - Central,Truck,Electronics,8.26,6,18.69,2.9,False,2026-06-29,2026-06,2026-06-29
ORD100822,2026-05-13 13:09:00,W2 - Central,Van,Personal Care,5.02,4,9.82,-13.0,True,2026-05-13,2026-05,2026-05-11
ORD100823,2026-06-28 04:17:00,W1 - North,Van,Home & Kitchen,8.22,3,10.11,-5.8,True,2026-06-28,2026-06,2026-06-22
ORD100824,2026-06-26 14:15:00,W2 - Central,Bike,Electronics,4.24,10,12.28,-13.9,True,2026-06-26,2026-06,2026-06-22
ORD100825,2026-05-09 21:41:00,W2 - Central,Bike,Grocery,9.37,4,8.93,8.8,False,2026-05-09,2026-05,2026-05-04
ORD100826,2026-07-01 08:05:00,W1 - North,Van,Grocery,13.34,6,19.82,-12.3,True,2026-07-01,2026-07,2026-06-29
ORD100827,2026-07-20 13:11:00,W1 - North,Truck,Electronics,9.33,4,17.5,-14.4,True,2026-07-20,2026-07,2026-07-20
ORD100828,2026-07-17 16:21:00,W3 - South,Bike,Apparel,20.07,5,15.7,5.4,False,2026-07-17,2026-07,2026-07-13
ORD100829,2026-05-03 03:36:00,W2 - Central,Bike,Home & Kitchen,22.26,2,12.34,23.5,False,2026-05-03,2026-05,2026-04-27
ORD100830,2026-05-23 21:32:00,W2 - Central,Van,Grocery,8.16,8,14.5,11.5,False,2026-05-23,2026-05,2026-05-18
ORD100831,2026-05-22 04:52:00,W2 - Central,Bike,Apparel,4.73,10,11.28,9.7,False,2026-05-22,2026-05,2026-05-18
ORD100832,2026-06-10 19:23:00,W1 - North,Van,Apparel,8.36,5,12.71,-16.1,True,2026-06-10,2026-06,2026-06-08
ORD100833,2026-05-13 15:50:00,W2 - Central,Truck,Grocery,10.72,3,20.95,-0.0,True,2026-05-13,2026-05,2026-05-11
ORD100834,2026-07-16 03:22:00,W1 - North,Van,Apparel,4.74,2,10.18,-31.6,True,2026-07-16,2026-07,2026-07-13
ORD100835,2026-07-09 17:23:00,W2 - Central,Van,Personal Care,3.33,2,10.79,-9.8,True,2026-07-09,2026-07,2026-07-06
ORD100836,2026-07-12 04:42:00,W2 - Central,Van,Grocery,6.19,7,13.47,-7.3,True,2026-07-12,2026-07,2026-07-06
ORD100837,2026-05-18 14:23:00,W1 - North,Bike,Personal Care,6.22,10,11.12,13.1,False,2026-05-18,2026-05,2026-05-18
ORD100838,2026-05-02 23:01:00,W3 - South,Truck,Apparel,4.54,6,14.13,-31.6,True,2026-05-02,2026-05,2026-04-27
ORD100839,2026-07-21 22:52:00,W1 - North,Truck,Electronics,7.37,4,16.64,1.5,False,2026-07-21,2026-07,2026-07-20
ORD100840,2026-05-27 20:54:00,W2 - Central,Bike,Home & Kitchen,12.19,6,14.13,9.9,False,2026-05-27,2026-05,2026-05-25
ORD100841,2026-06-29 11:51:00,W2 - Central,Truck,Apparel,6.84,4,16.79,-20.9,True,2026-06-29,2026-06,2026-06-29
ORD100842,2026-07-21 13:25:00,W2 - Central,Bike,Apparel,1.88,5,5.01,1.5,False,2026-07-21,2026-07,2026-07-20
ORD100843,2026-05-04 07:12:00,W2 - Central,Van,Apparel,7.61,8,16.41,-14.5,True,2026-05-04,2026-05,2026-05-04
ORD100844,2026-05-01 22:06:00,W3 - South,Bike,Home & Kitchen,7.95,6,12.27,-19.9,True,2026-05-01,2026-05,2026-04-27
ORD100845,2026-05-01 11:27:00,W2 - Central,Van,Apparel,17.71,5,23.79,-1.0,True,2026-05-01,2026-05,2026-04-27
ORD100846,2026-05-15 18:31:00,W2 - Central,Van,Apparel,7.2,9,14.24,-7.4,True,2026-05-15,2026-05,2026-05-11
ORD100847,2026-05-05 08:37:00,W2 - Central,Van,Apparel,3.06,6,10.15,-16.9,True,2026-05-05,2026-05,2026-05-04
ORD100848,2026-07-13 17:46:00,W1 - North,Van,Grocery,10.67,6,14.39,-2.5,True,2026-07-13,2026-07,2026-07-13
ORD100849,2026-06-24 05:23:00,W1 - North,Truck,Apparel,7.75,2,16.49,3.3,False,2026-06-24,2026-06,2026-06-22
ORD100850,2026-07-28 17:36:00,W2 - Central,Truck,Grocery,11.43,4,23.99,-6.7,True,2026-07-28,2026-07,2026-07-27
ORD100851,2026-07-12 01:06:00,W1 - North,Van,Grocery,4.42,6,9.9,-39.6,True,2026-07-12,2026-07,2026-07-06
ORD100852,2026-07-26 02:30:00,W1 - North,Bike,Grocery,9.58,7,12.69,1.6,False,2026-07-26,2026-07,2026-07-20
ORD100853,2026-05-22 08:27:00,W1 - North,Van,Personal Care,1.6,4,7.51,-33.7,True,2026-05-22,2026-05,2026-05-18
ORD100854,2026-05-26 11:34:00,W2 - Central,Van,Personal Care,5.36,2,8.58,1.1,False,2026-05-26,2026-05,2026-05-25
ORD100855,2026-07-16 17:04:00,W1 - North,Van,Electronics,2.45,6,11.28,-25.9,True,2026-07-16,2026-07,2026-07-13
ORD100856,2026-05-23 08:37:00,W3 - South,Van,Apparel,11.36,4,15.2,-12.1,True,2026-05-23,2026-05,2026-05-18
ORD100857,2026-05-06 00:26:00,W2 - Central,Van,Grocery,6.6,7,13.51,-18.0,True,2026-05-06,2026-05,2026-05-04
ORD100858,2026-06-30 07:48:00,W2 - Central,Van,Grocery,7.0,7,11.45,-2.5,True,2026-06-30,2026-06,2026-06-29
ORD100859,2026-07-12 10:32:00,W1 - North,Van,Electronics,4.41,7,12.23,-16.5,True,2026-07-12,2026-07,2026-07-06
ORD100860,2026-07-27 13:02:00,W2 - Central,Van,Personal Care,5.47,3,9.24,-1.0,True,2026-07-27,2026-07,2026-07-27
ORD100861,2026-07-23 15:27:00,W1 - North,Truck,Personal Care,14.02,7,30.58,-4.7,True,2026-07-23,2026-07,2026-07-20
ORD100862,2026-05-11 05:56:00,W2 - Central,Van,Personal Care,14.6,5,16.94,17.5,False,2026-05-11,2026-05,2026-05-11
ORD100863,2026-07-09 14:38:00,W1 - North,Van,Apparel,7.48,5,13.5,-29.2,True,2026-07-09,2026-07,2026-07-06
ORD100864,2026-07-16 15:09:00,W3 - South,Van,Home & Kitchen,21.41,1,19.02,-11.2,True,2026-07-16,2026-07,2026-07-13
ORD100865,2026-07-02 18:38:00,W1 - North,Van,Home & Kitchen,3.26,4,9.59,-18.2,True,2026-07-02,2026-07,2026-06-29
ORD100866,2026-07-13 12:31:00,W2 - Central,Van,Apparel,3.73,3,8.21,-21.7,True,2026-07-13,2026-07,2026-07-13
ORD100867,2026-07-15 19:27:00,W1 - North,Van,Apparel,8.08,7,15.16,-16.4,True,2026-07-15,2026-07,2026-07-13
ORD100868,2026-06-10 05:19:00,W2 - Central,Bike,Electronics,4.69,8,9.59,-20.8,True,2026-06-10,2026-06,2026-06-08
ORD100869,2026-05-04 17:04:00,W2 - Central,Bike,Personal Care,4.33,3,5.9,-26.1,True,2026-05-04,2026-05,2026-05-04
ORD100870,2026-06-11 01:06:00,W1 - North,Bike,Home & Kitchen,13.3,7,13.27,1.6,False,2026-06-11,2026-06,2026-06-08
ORD100871,2026-05-19 02:28:00,W1 - North,Bike,Home & Kitchen,2.82,3,6.91,-27.4,True,2026-05-19,2026-05,2026-05-18
ORD100872,2026-05-11 20:45:00,W1 - North,Van,Apparel,3.07,4,9.38,-35.5,True,2026-05-11,2026-05,2026-05-11
ORD100873,2026-05-12 11:24:00,W1 - North,Van,Personal Care,2.1,1,6.34,-23.1,True,2026-05-12,2026-05,2026-05-11
ORD100874,2026-07-02 14:54:00,W3 - South,Van,Personal Care,12.38,4,15.02,0.3,False,2026-07-02,2026-07,2026-06-29
ORD100875,2026-06-15 14:28:00,W1 - North,Van,Grocery,5.29,2,11.96,-24.3,True,2026-06-15,2026-06,2026-06-15
ORD100876,2026-06-18 16:40:00,W1 - North,Van,Apparel,12.45,5,17.58,1.7,False,2026-06-18,2026-06,2026-06-15
ORD100877,2026-07-07 05:53:00,W3 - South,Van,Apparel,11.64,10,18.46,-15.9,True,2026-07-07,2026-07,2026-07-06
ORD100878,2026-06-19 04:16:00,W1 - North,Bike,Home & Kitchen,4.33,2,7.36,-20.0,True,2026-06-19,2026-06,2026-06-15
ORD100879,2026-06-26 01:01:00,W1 - North,Van,Grocery,3.81,3,8.93,-23.9,True,2026-06-26,2026-06,2026-06-22
ORD100880,2026-05-08 20:45:00,W2 - Central,Van,Personal Care,0.5,4,6.06,-30.0,True,2026-05-08,2026-05,2026-05-04
ORD100881,2026-07-16 05:21:00,W3 - South,Bike,Electronics,8.96,4,9.65,1.7,False,2026-07-16,2026-07,2026-07-13
ORD100882,2026-06-10 13:48:00,W2 - Central,Van,Apparel,1.86,7,10.76,-15.8,True,2026-06-10,2026-06,2026-06-08
ORD100883,2026-05-14 10:55:00,W2 - Central,Bike,Apparel,10.13,7,15.03,-7.5,True,2026-05-14,2026-05,2026-05-11
ORD100884,2026-07-13 03:53:00,W3 - South,Truck,Apparel,7.64,6,15.74,-17.5,True,2026-07-13,2026-07,2026-07-13
ORD100885,2026-07-06 09:56:00,W1 - North,Truck,Grocery,1.77,5,11.05,-35.5,True,2026-07-06,2026-07,2026-07-06
ORD100886,2026-05-05 01:59:00,W3 - South,Van,Home & Kitchen,22.96,8,27.85,2.6,False,2026-05-05,2026-05,2026-05-04
ORD100887,2026-05-18 04:14:00,W3 - South,Van,Personal Care,9.06,1,12.15,-23.0,True,2026-05-18,2026-05,2026-05-18
ORD100888,2026-05-02 03:21:00,W3 - South,Bike,Apparel,15.15,4,15.01,-1.4,True,2026-05-02,2026-05,2026-04-27
ORD100889,2026-05-25 19:47:00,W1 - North,Bike,Apparel,4.38,9,6.97,-26.7,True,2026-05-25,2026-05,2026-05-25
ORD100890,2026-05-09 13:37:00,W1 - North,Bike,Home & Kitchen,15.65,5,15.04,17.0,False,2026-05-09,2026-05,2026-05-04
ORD100891,2026-07-03 22:12:00,W2 - Central,Van,Grocery,2.55,2,8.79,-27.4,True,2026-07-03,2026-07,2026-06-29
ORD100892,2026-06-17 10:27:00,W2 - Central,Van,Grocery,3.97,5,8.84,-23.9,True,2026-06-17,2026-06,2026-06-15
ORD100893,2026-07-28 04:49:00,W2 - Central,Van,Personal Care,0.94,7,6.4,-30.3,True,2026-07-28,2026-07,2026-07-27
ORD100894,2026-07-07 14:36:00,W3 - South,Van,Home & Kitchen,23.11,3,27.4,-2.2,True,2026-07-07,2026-07,2026-07-06
ORD100895,2026-06-25 22:18:00,W2 - Central,Van,Apparel,2.96,5,6.39,-8.1,True,2026-06-25,2026-06,2026-06-22
ORD100896,2026-06-15 12:46:00,W1 - North,Truck,Grocery,8.39,5,19.96,-12.7,True,2026-06-15,2026-06,2026-06-15
ORD100897,2026-05-05 00:25:00,W1 - North,Van,Personal Care,9.24,4,15.28,-8.0,True,2026-05-05,2026-05,2026-05-04
ORD100898,2026-05-07 07:17:00,W1 - North,Bike,Apparel,13.79,6,14.14,5.2,False,2026-05-07,2026-05,2026-05-04
ORD100899,2026-06-25 22:11:00,W1 - North,Truck,Apparel,7.95,4,18.91,-19.7,True,2026-06-25,2026-06,2026-06-22
ORD100900,2026-05-01 12:26:00,W1 - North,Van,Electronics,6.31,3,10.27,-7.4,True,2026-05-01,2026-05,2026-04-27
ORD100901,2026-05-04 22:50:00,W3 - South,Van,Grocery,19.29,4,22.99,-2.8,True,2026-05-04,2026-05,2026-05-04
ORD100902,2026-05-20 12:13:00,W2 - Central,Bike,Home & Kitchen,6.85,7,9.84,-18.3,True,2026-05-20,2026-05,2026-05-18
ORD100903,2026-07-19 00:17:00,W2 - Central,Van,Electronics,4.21,3,8.01,-6.2,True,2026-07-19,2026-07,2026-07-13
ORD100904,2026-06-11 20:57:00,W1 - North,Van,Apparel,15.86,4,19.43,-0.4,True,2026-06-11,2026-06,2026-06-08
ORD100905,2026-07-03 18:18:00,W2 - Central,Bike,Grocery,7.22,7,8.76,-6.4,True,2026-07-03,2026-07,2026-06-29
ORD100906,2026-06-07 17:09:00,W3 - South,Bike,Home & Kitchen,3.44,4,8.37,-11.1,True,2026-06-07,2026-06,2026-06-01
ORD100907,2026-05-16 23:17:00,W3 - South,Bike,Apparel,26.61,8,17.02,27.9,False,2026-05-16,2026-05,2026-05-11
ORD100908,2026-06-03 04:42:00,W2 - Central,Truck,Home & Kitchen,3.22,5,11.97,-14.1,True,2026-06-03,2026-06,2026-06-01
ORD100909,2026-05-09 21:44:00,W3 - South,Van,Electronics,20.61,7,25.91,27.0,False,2026-05-09,2026-05,2026-05-04
ORD100910,2026-07-09 05:34:00,W2 - Central,Bike,Electronics,1.35,6,6.54,-17.2,True,2026-07-09,2026-07,2026-07-06
ORD100911,2026-05-17 23:17:00,W2 - Central,Bike,Apparel,9.61,3,7.94,5.1,False,2026-05-17,2026-05,2026-05-11
ORD100912,2026-06-03 04:35:00,W3 - South,Bike,Apparel,3.63,6,8.19,-38.1,True,2026-06-03,2026-06,2026-06-01
ORD100913,2026-07-28 13:12:00,W1 - North,Bike,Electronics,7.8,6,11.71,18.1,False,2026-07-28,2026-07,2026-07-27
ORD100914,2026-06-23 18:56:00,W1 - North,Bike,Electronics,9.44,8,13.23,-25.0,True,2026-06-23,2026-06,2026-06-22
ORD100915,2026-06-11 01:52:00,W1 - North,Truck,Electronics,5.7,5,13.55,-25.0,True,2026-06-11,2026-06,2026-06-08
ORD100916,2026-06-18 01:36:00,W2 - Central,Van,Grocery,5.15,2,9.24,-20.7,True,2026-06-18,2026-06,2026-06-15
ORD100917,2026-07-10 20:23:00,W2 - Central,Bike,Grocery,2.18,3,6.71,-1.5,True,2026-07-10,2026-07,2026-07-06
ORD100918,2026-05-23 01:27:00,W2 - Central,Van,Apparel,8.95,3,13.24,-6.0,True,2026-05-23,2026-05,2026-05-18
ORD100919,2026-06-27 14:43:00,W2 - Central,Bike,Grocery,6.07,2,6.06,-2.9,True,2026-06-27,2026-06,2026-06-22
ORD100920,2026-07-18 22:31:00,W1 - North,Bike,Apparel,3.39,5,8.32,-22.6,True,2026-07-18,2026-07,2026-07-13
ORD100921,2026-06-21 14:45:00,W3 - South,Bike,Personal Care,12.47,6,14.31,-10.9,True,2026-06-21,2026-06,2026-06-15
ORD100922,2026-06-10 11:32:00,W1 - North,Van,Apparel,8.5,5,14.53,-9.7,True,2026-06-10,2026-06,2026-06-08
ORD100923,2026-05-14 10:00:00,W3 - South,Van,Electronics,10.67,5,16.18,-19.2,True,2026-05-14,2026-05,2026-05-11
ORD100924,2026-05-23 15:18:00,W1 - North,Van,Home & Kitchen,0.55,4,8.83,-21.9,True,2026-05-23,2026-05,2026-05-18
ORD100925,2026-07-25 13:43:00,W2 - Central,Van,Electronics,3.82,4,9.4,-3.9,True,2026-07-25,2026-07,2026-07-20
ORD100926,2026-06-18 12:02:00,W2 - Central,Van,Apparel,8.86,5,12.77,11.0,False,2026-06-18,2026-06,2026-06-15
ORD100927,2026-05-28 03:41:00,W3 - South,Truck,Apparel,14.71,4,27.14,-17.2,True,2026-05-28,2026-05,2026-05-25
ORD100928,2026-06-07 15:54:00,W1 - North,Van,Grocery,9.6,5,14.93,-7.1,True,2026-06-07,2026-06,2026-06-01
ORD100929,2026-06-22 17:45:00,W3 - South,Truck,Electronics,12.08,6,23.43,-10.3,True,2026-06-22,2026-06,2026-06-22
ORD100930,2026-06-18 17:00:00,W2 - Central,Van,Apparel,9.55,10,17.15,-0.8,True,2026-06-18,2026-06,2026-06-15
ORD100931,2026-07-02 01:48:00,W2 - Central,Bike,Personal Care,3.2,7,9.89,7.8,False,2026-07-02,2026-07,2026-06-29
ORD100932,2026-05-24 16:52:00,W2 - Central,Bike,Apparel,2.68,9,11.91,-9.3,True,2026-05-24,2026-05,2026-05-18
ORD100933,2026-06-28 17:30:00,W1 - North,Bike,Electronics,20.64,6,14.43,-6.7,True,2026-06-28,2026-06,2026-06-22
ORD100934,2026-06-09 04:24:00,W2 - Central,Bike,Home & Kitchen,2.94,9,10.42,-16.0,True,2026-06-09,2026-06,2026-06-08
ORD100935,2026-07-24 20:22:00,W1 - North,Bike,Electronics,2.21,5,7.43,-27.9,True,2026-07-24,2026-07,2026-07-20
ORD100936,2026-05-15 12:34:00,W1 - North,Truck,Grocery,5.62,6,15.76,-21.7,True,2026-05-15,2026-05,2026-05-11
ORD100937,2026-05-14 11:20:00,W2 - Central,Bike,Apparel,5.48,2,7.47,-21.5,True,2026-05-14,2026-05,2026-05-11
ORD100938,2026-06-11 17:20:00,W2 - Central,Van,Electronics,9.59,3,13.4,-18.3,True,2026-06-11,2026-06,2026-06-08
ORD100939,2026-06-15 12:14:00,W1 - North,Van,Grocery,5.1,4,12.32,-2.7,True,2026-06-15,2026-06,2026-06-15
ORD100940,2026-07-02 13:04:00,W1 - North,Bike,Grocery,5.07,9,13.13,-15.3,True,2026-07-02,2026-07,2026-06-29
ORD100941,2026-06-06 07:29:00,W1 - North,Van,Grocery,6.82,5,15.51,-12.8,True,2026-06-06,2026-06,2026-06-01
ORD100942,2026-07-22 22:16:00,W1 - North,Van,Apparel,4.44,7,11.46,-1.8,True,2026-07-22,2026-07,2026-07-20
ORD100943,2026-06-12 23:16:00,W2 - Central,Bike,Home & Kitchen,1.37,5,6.52,-28.2,True,2026-06-12,2026-06,2026-06-08
ORD100944,2026-05-12 03:07:00,W1 - North,Van,Personal Care,2.38,3,5.87,-22.7,True,2026-05-12,2026-05,2026-05-11
ORD100945,2026-05-11 17:35:00,W3 - South,Bike,Home & Kitchen,22.63,6,16.9,-0.4,True,2026-05-11,2026-05,2026-05-11
ORD100946,2026-07-27 00:33:00,W1 - North,Bike,Personal Care,11.02,8,14.52,-0.9,True,2026-07-27,2026-07,2026-07-27
ORD100947,2026-05-13 08:51:00,W1 - North,Bike,Grocery,6.65,5,10.91,-28.6,True,2026-05-13,2026-05,2026-05-11
ORD100948,2026-07-25 23:16:00,W3 - South,Bike,Grocery,14.67,5,14.37,6.1,False,2026-07-25,2026-07,2026-07-20
ORD100949,2026-05-26 04:11:00,W1 - North,Truck,Apparel,11.24,2,20.9,5.5,False,2026-05-26,2026-05,2026-05-25
ORD100950,2026-05-09 09:02:00,W2 - Central,Bike,Personal Care,3.07,4,6.34,-10.1,True,2026-05-09,2026-05,2026-05-04
ORD100951,2026-05-28 05:16:00,W3 - South,Truck,Personal Care,4.32,8,17.85,-42.1,True,2026-05-28,2026-05,2026-05-25
ORD100952,2026-06-25 17:28:00,W3 - South,Van,Grocery,21.13,2,21.41,5.1,False,2026-06-25,2026-06,2026-06-22
